"ExtensionProperty","DeletionTimestamp","ObjectId","ObjectType","AccountEnabled","AgeGroup","AssignedLicenses","AssignedPlans","City","CompanyName","ConsentProvidedForMinor","Country","CreationType","Department","DirSyncEnabled","DisplayName","FacsimileTelephoneNumber","GivenName","IsCompromised","ImmutableId","JobTitle","LastDirSyncTime","LegalAgeGroupClassification","Mail","MailNickName","Mobile","OnPremisesSecurityIdentifier","OtherMails","PasswordPolicies","PasswordProfile","PhysicalDeliveryOfficeName","PostalCode","PreferredLanguage","ProvisionedPlans","ProvisioningErrors","ProxyAddresses","RefreshTokensValidFromDateTime","ShowInAddressList","SignInNames","SipProxyAddress","State","StreetAddress","Surname","TelephoneNumber","UsageLocation","UserPrincipalName","UserState","UserStateChangedOn","UserType"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"f07d5917-cd3f-47b5-b886-052d8e13f5c6","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"nareekan.pr@gmail.com",,,,,,,,"nareekan.pr@gmail.com","nareekan.pr_gmail.com#EXT#",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","7/26/2021 1:43:14 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"nareekan.pr_gmail.com#EXT#@ColdwellBank.onmicrosoft.com","PendingAcceptance","2021-07-26T13:43:14Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"80ac71be-7307-4ab4-bf48-318bdcd8bd23","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"North Copier",,,,,,,,"ncopier@cbww.com","ncopier",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","1/12/2021 10:01:40 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"ncopier@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"969fb29e-1154-4d82-a6a4-ab442ccaede2","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Nina Guity",,"Nina",,"QB3rXG9Jm0qqnMh8KCICVw==",,,,"nguity@cbww.com","nguity",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","4/23/2020 11:44:14 AM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]","nguity@cbww.com",,,"Guity",,"US","nguity@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"257f7a6c-7027-4fa0-abf9-618c835db9bf","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"North Calendar",,,,,,,,"northcalendar@cbww.com","northcalendar",,,"System.Collections.Generic.List`1[System.String]","None",,"CBWW North",,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","1/6/2017 2:20:41 AM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"northcalendar@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"2d5f7e3b-366d-4ceb-ac42-9b81706e6530","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"North Fax",,,,,,,,"northfax@cbww.com","northfax",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","7/28/2020 3:07:25 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"northfax@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"44307a78-aac2-4af3-be56-083bf7424fdf","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"North Training Room",,,,,,,,"northtrainingroom@cbww.com","northtrainingroom",,,"System.Collections.Generic.List`1[System.String]","None",,"North",,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","4/30/2019 2:09:39 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"northtrainingroom@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"4b2d9d54-beaf-4805-8176-a337ec970546","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"North Peters Fax",,,,,,,,"npfax@cbww.com","npfax",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","7/27/2020 3:11:35 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"npfax@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"43266030-1406-45df-a214-5846325b965c","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Opcity",,,,,,,,"opcity@cbww.com","opcity",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","1/14/2021 7:52:36 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"opcity@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"10d65c1b-e05f-4f37-8d4c-613b2070e99d","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"paul@callpaul.today",,,,,,,,"paul@callpaul.today","paul_callpaul.today#EXT#",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","7/26/2021 1:43:28 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"paul_callpaul.today#EXT#@ColdwellBank.onmicrosoft.com","PendingAcceptance","2021-07-26T13:43:28Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"b50c6c74-d62f-4832-b58e-cae9165e136e","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"payments",,,,,,,,"payments@cbww.com","payments",,,"System.Collections.Generic.List`1[System.String]","None",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","2/5/2018 4:10:58 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"payments@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"2573e865-36b7-4ac9-9916-77cbff72cc10","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Photo Video",,"Photo",,,,,,"photo.video@cbww.com","photo.video",,,"System.Collections.Generic.List`1[System.String]","None",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","9/22/2021 11:30:18 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]","photo.video@cbww.com",,,"Video",,"US","photo.video@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"ab8bbe3a-4bee-434e-9c6a-46b37808573e","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"pineda.lacy@gmail.com",,,,,,,,"pineda.lacy@gmail.com","pineda.lacy_gmail.com#EXT#",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","7/26/2021 1:43:10 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"pineda.lacy_gmail.com#EXT#@ColdwellBank.onmicrosoft.com","PendingAcceptance","2021-07-26T13:43:10Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"5873501b-3b19-45d8-86e2-cb7bd92adc2f","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"PM Admin",,"PM",,"5r6PDShscEeHEPv4YSTO7g==",,,,"pmadmin@cbww.com","pmadmin",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","9/17/2020 2:03:06 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]","pmadmin@cbww.com",,,"Admin",,"US","pmadmin@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"30de30b9-6e83-4014-a747-f149628e4827","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Property Management Copier",,,,,,,,"pmcopier@cbww.com","pmcopier",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","1/12/2021 10:04:35 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"pmcopier@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"e2c75a7a-8ed7-459c-8e60-70a76884566c","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Property Management Fax",,,,,,,,"pmfax@cbww.com","pmfax",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","7/28/2020 3:08:01 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"pmfax@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"5064bc99-d4cd-4e0a-b12c-eeba698957c5","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Property Mgmnt Training Room",,,,,,,,"propertymgmnttrainingroom@cbww.com","propertymgmnttrainingroom",,,"System.Collections.Generic.List`1[System.String]","None",,"Property Mgmnt",,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","4/30/2019 2:12:14 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"propertymgmnttrainingroom@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"1f98e8b0-2d5f-4c48-a22f-3ece3bd45590","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Pamela Sheehan",,"Pamela",,"T3AQSylrckyYu3emINL4mw==",,,,"PSheehan@cbww.com","psheehan",,"S-1-5-21-3976289126-1340779297-1845405218-1107","System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","2/9/2016 4:02:15 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,"Sheehan",,"US","psheehan@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"fe1f10b6-862a-4fae-8aa5-76e0a015cf21","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"realtyxl@gmail.com",,,,,,,,"realtyxl@gmail.com","Guest_fe1f10b6862a4fae8aa576e0a015cf21",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","2/20/2021 12:12:28 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"realtyxl_gmail.com#EXT#@ColdwellBank.onmicrosoft.com","Accepted","2021-02-20T12:37:22Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"021d787f-acce-435b-9072-fbcaad2ae542","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"rebecca.bleidorn@coldwellbanker.com",,,,,,,,"rebecca.bleidorn@coldwellbanker.com","Guest_021d787facce435b9072fbcaad2ae542",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","2/20/2021 12:12:14 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"rebecca.bleidorn_coldwellbanker.com#EXT#@ColdwellBank.onmicrosoft.com","PendingAcceptance","2021-02-20T12:12:14Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"c0558cee-1c36-4ba7-972f-e42d36624373","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Receptionist Account",,"Receptionist",,"+90vzhCw/EGFUaspp4TttA==",,,,"receptionist@cbww.com","receptionist",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","4/20/2017 12:41:32 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,"Account",,"US","receptionist@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"33e8cf7c-5e88-42d2-9c12-0c05d4853dae","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Relocation Call Group",,,,,,,,"relocationcg@cbww.com","relocationcg",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","7/31/2020 9:36:56 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"relocationcg@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"a9fe939f-49ad-430f-89fe-fab047d693ce","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Rentals",,"Rentals",,,,,,"rentals@cbww.com","rentals",,,"System.Collections.Generic.List`1[System.String]","None",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","3/18/2020 7:41:15 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]","a9fe939f49ad430f89fefab047d693cerentals@cbww.com",,,,,"US","rentals@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"6c621900-d49a-4764-8e50-51952027975e","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Repairs",,"Repairs",,"EZcGHR00h0mljXqhmjrXzw==",,,,"repairs@cbww.com","repairs",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","1/18/2022 6:12:44 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]","repairs@cbww.com",,,,,"US","repairs@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"7b0cf096-d706-48a5-aaca-8626f615c3c3","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Rob Hearnsberger",,"Rob",,"MWwP5FNih0m7UxxftcLbhA==",,,,"rhearnsberger@cbww.com","rhearnsberger",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","8/8/2022 12:23:56 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]","rhearnsberger@cbww.com",,,"Hearnsberger",,"US","rhearnsberger@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"1d538618-c578-4d01-b8c7-acd30c336b4f","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Rhonda Thompson",,"Rhonda",,"IiBr+mIOdUu2qmTub9GS6g==",,,,"Rhonda@cbww.com","Rhonda",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","9/4/2020 2:12:10 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]","Rhonda@cbww.com",,,"Thompson",,"US","Rhonda@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"6867de11-e5e3-4e41-8d50-a06a43280162","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"ritabrymerrealtor@gmail.com",,,,,,,,"ritabrymerrealtor@gmail.com","ritabrymerrealtor_gmail.com#EXT#",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","7/26/2021 1:42:38 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"ritabrymerrealtor_gmail.com#EXT#@ColdwellBank.onmicrosoft.com","PendingAcceptance","2021-07-26T13:42:38Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"cda45709-078e-4c9b-988b-da0215ec35ed","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"robinaggers@gmail.com",,,,,,,,"robinaggers@gmail.com","Guest_cda45709078e4c9b988bda0215ec35ed",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","2/20/2021 12:12:11 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"robinaggers_gmail.com#EXT#@ColdwellBank.onmicrosoft.com","Accepted","2021-02-23T00:13:45Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"c9676efd-c4e6-4930-a6a8-074220c0cdec","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"ron.sweeney@coldwellbanker.com",,,,,,,,"ron.sweeney@coldwellbanker.com","Guest_c9676efdc4e64930a6a8074220c0cdec",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","1/27/2021 9:15:18 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"ron.sweeney_coldwellbanker.com#EXT#@ColdwellBank.onmicrosoft.com","PendingAcceptance","2021-01-27T21:15:18Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"ecbc216b-c38a-4a6d-864a-20be7816f80b","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"RSVP",,,,"wgPimbW6g0WCav3dUI9gwA==",,,,"RSVP@cbww.com","RSVP",,,"System.Collections.Generic.List`1[System.String]","None",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","11/2/2015 6:03:09 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]","RSVP@cbww.com",,,,,"US","RSVP@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"5ed705d7-9d23-4494-97b5-f4cb1ed06c9c","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"ryansmith@coldwellbanker.com",,,,,,,,"ryansmith@coldwellbanker.com","ryansmith_coldwellbanker.com#EXT#",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","7/26/2021 1:43:18 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"ryansmith_coldwellbanker.com#EXT#@ColdwellBank.onmicrosoft.com","PendingAcceptance","2021-07-26T13:43:18Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"1ab4ae7b-3338-42a5-ad25-c349adb1d72b","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"sally@sallysparks.com",,,,,,,,"sally@sallysparks.com","sally_sallysparks.com#EXT#",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","7/26/2021 1:43:20 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"sally_sallysparks.com#EXT#@ColdwellBank.onmicrosoft.com","PendingAcceptance","2021-07-26T13:43:20Z","Guest"
